callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
AZO668,nan,155bfd,RA-89085,SU95,nan,nan,2022-02-26 03:30:43+00:00,2022-02-26 06:19:23+00:00,2022-02-26 00:00:00+00:00,57.796142578125,66.80325415826613,10363.2,43.89912414550781,46.12194682276527,10363.2
AFL1343,nan,155bd2,RA-89042,SU95,nan,UUEE,2022-02-26 03:58:06+00:00,2022-02-26 04:23:14+00:00,2022-02-26 00:00:00+00:00,57.45630813857256,39.59189138104839,5181.6,55.99750066207627,37.59092330932617,693.4200000000001
GZP589,nan,151d28,RA-73000,B737,nan,nan,2022-02-26 03:58:43+00:00,2022-02-26 04:25:04+00:00,2022-02-26 00:00:00+00:00,55.39734921212924,58.95346901633522,10668.0,58.14681748212394,62.073486328125,10668.0
SDM6408,nan,155be9,RA-89065,SU95,nan,UUEE,2022-02-26 04:07:54+00:00,2022-02-26 05:47:47+00:00,2022-02-26 00:00:00+00:00,61.56065368652344,50.56673322405134,2438.4,55.98362731933594,37.49675403941761,358.14
IAE9415,nan,155bf5,RA-89077,SU95,UIII,nan,2022-02-26 04:12:21+00:00,2022-02-26 04:35:21+00:00,2022-02-26 00:00:00+00:00,52.26457214355469,104.404296875,304.8,54.30379059355138,105.9388316761364,10668.0
LLM89,YC89,155c02,nan,nan,nan,UUDD,2022-02-26 04:14:30+00:00,2022-02-26 06:54:35+00:00,2022-02-26 00:00:00+00:00,64.13539123535156,62.82795832707332,10972.8,55.45642400192002,37.82979011535645,403.86
RWZ389,nan,155c38,nan,nan,nan,UUDD,2022-02-26 04:18:38+00:00,2022-02-26 05:26:50+00:00,2022-02-26 00:00:00+00:00,57.48971557617188,48.17805290222168,9144.0,55.45317077636719,37.83350164240056,396.24
SDM6373,nan,155be1,RA-89057,SU95,UUEE,ULMM,2022-02-26 04:18:44+00:00,2022-02-26 06:19:50+00:00,2022-02-26 00:00:00+00:00,55.96919690148304,37.3838996887207,304.8,68.66189575195312,32.97258649553572,944.88
TUP952,nan,14fa18,RA-64024,T204,EDDP,UUEE,2022-02-26 04:19:33+00:00,2022-02-26 07:16:03+00:00,2022-02-26 00:00:00+00:00,51.4100103863215,12.23442077636719,0.0,55.98857116699219,37.59879372336648,708.6600000000001
4544,nan,1506bc,RA-67260,DH8D,UHWW,UHBB,2022-02-26 04:23:41+00:00,2022-02-26 06:32:21+00:00,2022-02-26 00:00:00+00:00,43.40089416503906,132.1592038176781,0.0,50.31005859375,127.4612105520148,807.72
SDM6171,nan,155c2b,nan,nan,UUEE,nan,2022-02-26 04:24:35+00:00,2022-02-26 05:39:15+00:00,2022-02-26 00:00:00+00:00,55.96723937988281,37.37607088955966,304.8,53.3043605998411,50.94812729779412,10668.0
GZP262,nan,155bc6,RA-89030,SU95,nan,UUWW,2022-02-26 04:35:12+00:00,2022-02-26 11:53:47+00:00,2022-02-26 00:00:00+00:00,55.30453491210938,58.71950037339154,10058.4,55.62474060058594,37.41002863103693,480.06
AZO298,nan,155c07,nan,nan,nan,UUWW,2022-02-26 04:45:03+00:00,2022-02-26 05:42:29+00:00,2022-02-26 00:00:00+00:00,57.69351196289062,29.42447662353516,6096.0,55.61470161050052,37.36433029174805,457.2
4612,nan,1506b4,RA-67252,DH8D,nan,UHBB,2022-02-26 04:47:04+00:00,2022-02-26 05:27:25+00:00,2022-02-26 00:00:00+00:00,53.16609191894531,126.1983816964286,7315.200000000001,50.30836486816406,127.4730642218339,822.96
SDM6231,nan,155c3c,nan,nan,ULLI,nan,2022-02-26 04:48:18+00:00,2022-02-26 06:44:23+00:00,2022-02-26 00:00:00+00:00,59.79643249511719,30.24160766601562,0.0,53.79006958007812,50.10730852399554,1691.64
RA67330,nan,150702,nan,nan,UUBW,ULKK,2022-02-26 04:48:41+00:00,2022-02-26 06:08:58+00:00,2022-02-26 00:00:00+00:00,55.55269402972722,38.16787719726562,304.8,61.27340543068061,46.65812174479167,220.98
SDM6377,nan,155c0c,nan,nan,UUEE,nan,2022-02-26 04:50:48+00:00,2022-02-26 05:39:15+00:00,2022-02-26 00:00:00+00:00,55.96901069253177,37.3838996887207,304.8,57.32917785644531,46.62649154663086,10058.4
SSF019,nan,15069e,RA-67230,CRJ2,nan,ULLI,2022-02-26 04:52:10+00:00,2022-02-26 05:21:27+00:00,2022-02-26 00:00:00+00:00,59.81666564941406,34.73126220703125,8229.6,59.78564246226165,30.31421529835668,160.02
SDM6293,nan,155bc8,RA-89032,SU95,UUEE,nan,2022-02-26 04:57:10+00:00,2022-02-26 06:13:25+00:00,2022-02-26 00:00:00+00:00,55.96916198730469,37.38331187855113,304.8,54.76912676277807,52.19812566583806,10668.0
GZP252,nan,155bd8,RA-89048,SU95,nan,UUWW,2022-02-26 04:59:09+00:00,2022-02-26 12:11:36+00:00,2022-02-26 00:00:00+00:00,55.25596618652344,58.18173576803768,9753.6,55.62010167008739,37.38862037658691,487.68
LLM877,YC877,155bfe,nan,nan,nan,ULLI,2022-02-26 05:10:35+00:00,2022-02-26 07:44:56+00:00,2022-02-26 00:00:00+00:00,64.81997680664062,61.73272705078125,10972.8,59.78494417869438,30.31885607489224,129.54
RWZ1069,nan,155c37,nan,nan,nan,UWKD,2022-02-26 05:15:12+00:00,2022-02-26 06:16:02+00:00,2022-02-26 00:00:00+00:00,56.78376795881886,60.18345986643146,4267.2,55.57299080541578,49.04374122619629,1882.14
RWZ1033,nan,155c34,nan,nan,USSS,UWWW,2022-02-26 05:16:13+00:00,2022-02-26 06:26:19+00:00,2022-02-26 00:00:00+00:00,56.73162945246292,60.7207267515121,914.4,53.77211748543432,50.20727718577665,1455.42
SDM6303,nan,155c5a,nan,nan,ULLI,nan,2022-02-26 05:21:46+00:00,2022-02-26 05:45:14+00:00,2022-02-26 00:00:00+00:00,59.8079875364142,30.25795772157866,0.0,61.63774108886719,33.47033909388951,10660.38
SDM6489,nan,155bd6,RA-89046,SU95,UUEE,UWSS,2022-02-26 05:34:48+00:00,2022-02-26 06:46:27+00:00,2022-02-26 00:00:00+00:00,55.96929000595868,37.38510131835938,304.8,51.71436891717426,46.09085083007812,198.12
SDM6251,nan,155c12,nan,nan,UUEE,nan,2022-02-26 05:37:18+00:00,2022-02-26 06:44:53+00:00,2022-02-26 00:00:00+00:00,55.96942966267213,37.38604545593262,304.8,56.04080200195312,50.68301114169034,6751.320000000001
SSF151,D2151,1506a8,RA-67240,CRJ2,nan,UUEE,2022-02-26 05:39:33+00:00,2022-02-26 05:51:28+00:00,2022-02-26 00:00:00+00:00,56.56017756057997,37.45299339294434,3048.0,55.99587133375265,37.58028030395508,655.32
SDM6067,nan,155c2a,nan,nan,UUEE,nan,2022-02-26 05:42:38+00:00,2022-02-26 08:19:28+00:00,2022-02-26 00:00:00+00:00,55.96840551344015,37.38080978393555,304.8,43.26299635030455,49.06415666852678,7086.6
LLM174,YC174,155bef,RA-89071,SU95,nan,UUDD,2022-02-26 05:46:35+00:00,2022-02-26 08:42:28+00:00,2022-02-26 00:00:00+00:00,63.65519714355469,61.58343975360577,7315.200000000001,55.19256591796875,38.13645306755514,1089.66
IAE608,nan,155bf4,RA-89076,SU95,nan,nan,2022-02-26 05:56:00+00:00,2022-02-26 07:47:25+00:00,2022-02-26 00:00:00+00:00,52.82231140136719,47.09060668945312,9144.0,43.90447998046875,46.07257222020349,10972.8
KZN9410,nan,15069b,RA-67227,CL65,EDDF,LIAT,2022-02-26 06:01:56+00:00,2022-02-26 06:56:18+00:00,2022-02-26 00:00:00+00:00,50.00660007282839,8.526207176414696,0.0,43.69178901284427,10.86044311523438,2392.68
SDM6105,nan,155c5f,nan,nan,ULLI,nan,2022-02-26 06:06:35+00:00,2022-02-26 07:07:26+00:00,2022-02-26 00:00:00+00:00,59.80609130859375,30.26962280273438,0.0,56.43296813964844,41.54771284623579,9311.64
SDM6405,nan,155be0,RA-89056,SU95,UUEE,UUYY,2022-02-26 06:09:55+00:00,2022-02-26 07:28:59+00:00,2022-02-26 00:00:00+00:00,55.97103881835938,37.39687832919034,304.8,61.78012653932733,50.88755289713542,769.62
SDM6415,nan,155c19,nan,nan,UUEE,nan,2022-02-26 06:20:47+00:00,2022-02-26 07:34:47+00:00,2022-02-26 00:00:00+00:00,55.96840551344015,37.38166809082031,304.8,51.26774597167969,45.82167341902449,5494.02
AZO375,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-26 06:23:40+00:00,2022-02-26 08:32:39+00:00,2022-02-26 00:00:00+00:00,44.14302062988281,46.15982410519622,10668.0,54.12749726893538,45.85701437557444,2225.04
UTA333,nan,151d6c,nan,nan,UUWW,nan,2022-02-26 06:24:49+00:00,2022-02-26 08:07:40+00:00,2022-02-26 00:00:00+00:00,55.56130619372352,37.12520599365234,914.4,66.88355526681673,52.04660589044745,6644.64
SSF323,nan,155c1f,nan,nan,ULLI,nan,2022-02-26 06:33:26+00:00,2022-02-26 07:55:59+00:00,2022-02-26 00:00:00+00:00,59.80966186523438,30.24591064453125,0.0,63.00822112519862,51.5597886305589,8983.98
SDM6479,nan,155c23,nan,nan,UUEE,ULMM,2022-02-26 06:36:04+00:00,2022-02-26 08:41:22+00:00,2022-02-26 00:00:00+00:00,55.97050036414195,37.39471435546875,304.8,68.66445922851562,32.96722412109375,922.02
GZP271,nan,155bc7,RA-89031,SU95,UUWW,nan,2022-02-26 06:39:57+00:00,2022-02-26 08:33:09+00:00,2022-02-26 00:00:00+00:00,55.56280517578125,37.18098033558238,914.4,64.82003422106726,61.73881530761719,10058.4
4612,nan,1506b4,RA-67252,DH8D,UHBB,nan,2022-02-26 06:41:42+00:00,2022-02-26 07:15:55+00:00,2022-02-26 00:00:00+00:00,50.45769125728284,127.4060718433277,914.4,49.23074340820312,131.6438176081731,7620.0
SDM6225,nan,155c14,nan,nan,UUEE,nan,2022-02-26 06:51:36+00:00,2022-02-26 07:19:21+00:00,2022-02-26 00:00:00+00:00,55.97217624470338,37.40261077880859,304.8,56.21690135891154,41.66238784790039,9547.86
RA02857,nan,140b29,RA-02857,E35L,UWKD,ULLI,2022-02-26 07:02:05+00:00,2022-02-26 09:02:16+00:00,2022-02-26 00:00:00+00:00,55.51410222457627,49.37848091125488,1524.0,59.78578211897511,30.3137417497306,83.82000000000001
SSF333,nan,1506a8,RA-67240,CRJ2,UUEE,nan,2022-02-26 07:16:51+00:00,2022-02-26 08:35:21+00:00,2022-02-26 00:00:00+00:00,55.96742791644597,37.37299919128418,304.8,62.92098999023438,51.62251790364584,8732.52
3637,nan,1506bc,RA-67260,DH8D,UHBB,nan,2022-02-26 07:19:13+00:00,2022-02-26 07:50:57+00:00,2022-02-26 00:00:00+00:00,50.46504651085805,127.4380658123944,914.4,49.22955322265625,131.6483952448918,7620.0
IAE9416,nan,155bf5,RA-89077,SU95,nan,UIII,2022-02-26 07:24:24+00:00,2022-02-26 07:50:57+00:00,2022-02-26 00:00:00+00:00,54.28807067871094,105.2075823615579,10363.2,52.26361083984375,104.4080352783203,480.06
RA67589,nan,150805,nan,nan,nan,UUMO,2022-02-26 07:30:19+00:00,2022-02-26 07:56:39+00:00,2022-02-26 00:00:00+00:00,56.70625848285222,37.43547008883569,7315.200000000001,55.62899314751059,37.47273445129395,662.94
SDM6629,nan,155be5,RA-89061,SU95,ULLI,LJLJ,2022-02-26 07:31:21+00:00,2022-02-26 10:09:42+00:00,2022-02-26 00:00:00+00:00,59.81062316894531,30.23904418945312,0.0,46.20910127284163,14.48602294921875,327.66
RWZ1070,nan,155c37,nan,nan,UWKD,USSS,2022-02-26 07:37:40+00:00,2022-02-26 08:35:09+00:00,2022-02-26 00:00:00+00:00,55.62336032673463,49.44860458374023,1524.0,56.72967425847457,61.1162345640121,1120.14
SDM6172,nan,155c2b,nan,nan,nan,UUEE,2022-02-26 07:41:01+00:00,2022-02-26 09:18:54+00:00,2022-02-26 00:00:00+00:00,52.81837463378906,52.67936706542969,10972.8,55.99196094577595,37.53556251525879,487.68
SDM6490,nan,155bd6,RA-89046,SU95,nan,UUEE,2022-02-26 07:44:34+00:00,2022-02-26 09:01:59+00:00,2022-02-26 00:00:00+00:00,51.74816584182997,46.21208190917969,914.4,55.99880412473517,37.44810104370117,388.62
SDM6374,nan,155be1,RA-89057,SU95,ULMM,UUEE,2022-02-26 07:45:35+00:00,2022-02-26 09:50:48+00:00,2022-02-26 00:00:00+00:00,68.77934859970868,32.63351440429688,914.4,55.99172973632812,37.53470680930398,480.06
1305,nan,155c34,nan,nan,UWWW,nan,2022-02-26 07:47:16+00:00,2022-02-26 08:59:57+00:00,2022-02-26 00:00:00+00:00,53.42051696777344,50.32224818638393,1524.0,57.31883938029661,64.30758568548387,3832.86
SDM6507,nan,155c18,nan,nan,UUEE,nan,2022-02-26 07:50:07+00:00,2022-02-26 10:31:20+00:00,2022-02-26 00:00:00+00:00,55.96833801269531,37.37956653941761,304.8,44.17663056971663,46.21366228376116,9753.6
SDM6060,nan,155c51,nan,nan,UUEE,nan,2022-02-26 07:59:44+00:00,2022-02-26 09:25:28+00:00,2022-02-26 00:00:00+00:00,55.96942966267213,37.38432884216309,304.8,52.88250732421875,52.50053405761719,10668.0
GZP9613,nan,142582,RA-09602,FA7X,UUMO,nan,2022-02-26 08:01:48+00:00,2022-02-26 09:30:14+00:00,2022-02-26 00:00:00+00:00,55.50640869140625,37.48302112926136,304.8,51.66105651855469,50.98309491131756,11277.6
SDM6232,nan,155c3c,nan,nan,nan,ULLI,2022-02-26 08:05:30+00:00,2022-02-26 10:13:12+00:00,2022-02-26 00:00:00+00:00,53.44569396972656,50.00411551339286,3962.4,59.78718566894531,30.30404663085938,53.34
SDM6378,nan,155c0c,nan,nan,nan,UUEE,2022-02-26 08:05:42+00:00,2022-02-26 09:26:03+00:00,2022-02-26 00:00:00+00:00,56.83131408691406,51.40751838684082,10058.4,56.00056457519531,37.59371670809659,693.4200000000001
KZN9410,nan,15069b,RA-67227,CL65,nan,EDDM,2022-02-26 08:08:06+00:00,2022-02-26 09:04:49+00:00,2022-02-26 00:00:00+00:00,43.85279846191406,11.11145729242369,2438.4,48.34524536132812,11.81044358473558,320.04
SDM6673,nan,155c0d,nan,nan,ULLI,LIMC,2022-02-26 08:12:49+00:00,2022-02-26 11:08:16+00:00,2022-02-26 00:00:00+00:00,59.81152550648834,30.234375,304.8,45.6231017031912,8.735435485839844,91.44
SDM6252,nan,155c12,nan,nan,nan,UUEE,2022-02-26 08:13:01+00:00,2022-02-26 09:37:25+00:00,2022-02-26 00:00:00+00:00,55.49803161621094,51.73853093927556,3048.0,56.10548400878906,37.81460848721591,1188.72
SDM6447,nan,155c3b,nan,nan,ULLI,nan,2022-02-26 08:21:04+00:00,2022-02-26 09:16:58+00:00,2022-02-26 00:00:00+00:00,59.80896513340836,30.2496232657597,0.0,65.4228391485699,32.06658404806386,10972.8
SDM6429,nan,155be9,RA-89065,SU95,UUEE,nan,2022-02-26 08:27:09+00:00,2022-02-26 09:43:58+00:00,2022-02-26 00:00:00+00:00,55.97007751464844,37.38938765092329,304.8,51.25112759864936,45.634765625,6096.0
SDM6304,nan,155c5a,nan,nan,nan,ULLI,2022-02-26 08:29:02+00:00,2022-02-26 08:59:41+00:00,2022-02-26 00:00:00+00:00,61.56859317068326,34.14011637369792,10972.8,59.78266311904131,30.33410434065194,167.64
NWC9052,nan,151d44,nan,nan,nan,UUML,2022-02-26 08:42:08+00:00,2022-02-26 11:04:40+00:00,2022-02-26 00:00:00+00:00,67.08130917306673,51.8217606977983,10363.2,55.19416809082031,38.21028765510111,1234.44
SDM6294,nan,155bc8,RA-89032,SU95,nan,UUEE,2022-02-26 08:45:30+00:00,2022-02-26 10:26:22+00:00,2022-02-26 00:00:00+00:00,54.90603689420021,53.63750110973011,10363.2,55.99875757249735,37.59993553161621,693.4200000000001
LLM849,nan,155bfe,nan,nan,ULLI,nan,2022-02-26 08:46:23+00:00,2022-02-26 10:09:29+00:00,2022-02-26 00:00:00+00:00,59.80801391601562,30.25662231445312,0.0,61.72845355534957,51.524658203125,11277.6
SSF361,nan,155c1e,nan,nan,nan,nan,2022-02-26 08:54:14+00:00,2022-02-26 11:36:50+00:00,2022-02-26 00:00:00+00:00,58.01358032226562,39.83288180443549,10363.2,43.92133809752383,46.00701468331473,10972.8
AZO8003,nan,155c20,nan,nan,nan,nan,2022-02-26 08:55:23+00:00,2022-02-26 10:54:22+00:00,2022-02-26 00:00:00+00:00,55.46388244628906,51.52629505504261,3962.4,43.91226041114936,45.99910191127232,11582.4
SDM6226,nan,155c14,nan,nan,nan,UUEE,2022-02-26 08:56:16+00:00,2022-02-26 09:30:15+00:00,2022-02-26 00:00:00+00:00,56.03123474121094,42.25275213068181,8534.4,55.99805928893008,37.57650375366211,647.7
SDM6041,nan,155be2,RA-89058,SU95,UUEE,ULLI,2022-02-26 08:57:47+00:00,2022-02-26 09:56:04+00:00,2022-02-26 00:00:00+00:00,55.97059346861758,37.39686012268066,304.8,59.78160095214844,30.34121704101562,182.88
SDM6406,nan,155be0,RA-89056,SU95,nan,UUEE,2022-02-26 09:03:02+00:00,2022-02-26 10:47:39+00:00,2022-02-26 00:00:00+00:00,61.56808109606727,50.60089111328125,2133.6,55.9986179157839,37.59821891784668,693.4200000000001
TUP955,nan,14fa18,RA-64024,T204,UUEE,EDDP,2022-02-26 09:07:43+00:00,2022-02-26 11:58:27+00:00,2022-02-26 00:00:00+00:00,55.96641540527344,37.39621249112216,304.8,51.40777587890625,12.25829253325591,0.0
SDM6106,nan,155c5f,nan,nan,nan,ULLI,2022-02-26 09:08:46+00:00,2022-02-26 10:26:57+00:00,2022-02-26 00:00:00+00:00,55.89550470901747,42.31504440307617,9144.0,59.78396658170021,30.3252963362069,114.3
RSD032,nan,14fc09,RA-64521,T214,nan,UUWW,2022-02-26 09:11:31+00:00,2022-02-26 10:43:57+00:00,2022-02-26 00:00:00+00:00,55.19686889648438,51.57822552849264,10363.2,55.61982235666049,37.39145278930664,533.4
RA67330,nan,150702,nan,nan,ULKK,UUBW,2022-02-26 09:13:04+00:00,2022-02-26 11:18:12+00:00,2022-02-26 00:00:00+00:00,61.23042297363281,46.70876639229911,0.0,55.51844787597656,38.21802312677556,236.22
LLM349,nan,155c03,nan,nan,nan,nan,2022-02-26 09:13:51+00:00,2022-02-26 09:39:47+00:00,2022-02-26 00:00:00+00:00,56.18504333496094,58.14447576349431,10668.0,58.22418730137711,62.89114379882812,10668.0
AZV518,nan,151d4a,nan,nan,nan,UUMO,2022-02-26 09:20:08+00:00,2022-02-26 14:40:17+00:00,2022-02-26 00:00:00+00:00,30.06734557070974,33.95220336914063,10972.8,55.62217712402344,37.48202237215909,670.5600000000001
GZP590,nan,151d28,RA-73000,B737,nan,nan,2022-02-26 09:33:32+00:00,2022-02-26 10:13:10+00:00,2022-02-26 00:00:00+00:00,58.30453646385063,63.99838256835938,10972.8,55.49995422363281,57.7650312943892,9258.3
SSF324,nan,155c1f,nan,nan,nan,ULLI,2022-02-26 09:35:40+00:00,2022-02-26 11:26:18+00:00,2022-02-26 00:00:00+00:00,63.37910280389301,52.08409423828125,8534.4,59.78554935778602,30.31487826643319,68.58
LLM488,nan,155c01,nan,nan,nan,nan,2022-02-26 09:37:20+00:00,2022-02-26 09:52:25+00:00,2022-02-26 00:00:00+00:00,55.4952392578125,82.70357998934658,6096.0,56.86416367353019,82.16063468686997,10363.2
SDM7002,nan,155c0e,nan,nan,nan,UUEE,2022-02-26 09:37:24+00:00,2022-02-26 10:21:09+00:00,2022-02-26 00:00:00+00:00,56.01008605957031,42.28446266867898,7620.0,55.99568512480138,37.57847785949707,624.84
AZO376,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-26 09:44:23+00:00,2022-02-26 11:48:21+00:00,2022-02-26 00:00:00+00:00,53.90395342293432,45.17360014073989,3048.0,43.90779139631886,46.0422624860491,10363.2
TUP8152,nan,14fa33,RA-64051,T204,nan,UUWW,2022-02-26 09:45:02+00:00,2022-02-26 15:50:27+00:00,2022-02-26 00:00:00+00:00,53.17261776681674,89.22562543083639,9144.0,55.61847234176377,37.37771987915039,464.8200000000001
SDM6416,nan,155c19,nan,nan,nan,UUEE,2022-02-26 09:49:03+00:00,2022-02-26 11:10:59+00:00,2022-02-26 00:00:00+00:00,51.11310021351959,45.70571899414062,6400.8,55.98670054290254,37.51788139343262,411.48
SDM6068,nan,155c2a,nan,nan,nan,UUEE,2022-02-26 09:53:34+00:00,2022-02-26 12:40:41+00:00,2022-02-26 00:00:00+00:00,43.14527893066406,48.68993714798329,7620.0,55.98458862304688,37.50341242009943,358.14
UTA334,nan,151d6c,nan,nan,nan,UUWW,2022-02-26 10:00:42+00:00,2022-02-26 12:32:19+00:00,2022-02-26 00:00:00+00:00,66.98313903808594,51.54140306555706,9753.6,55.62806210275424,37.34613418579102,525.78
RA67428,nan,150764,RA-67428,C525,UUWW,nan,2022-02-26 10:03:44+00:00,2022-02-26 11:25:36+00:00,2022-02-26 00:00:00+00:00,55.57005801443326,37.19635963439941,609.6,54.97137451171875,51.22246237362132,5250.18
NWC9028,nan,142591,nan,nan,nan,UUWW,2022-02-26 10:05:11+00:00,2022-02-26 12:55:12+00:00,2022-02-26 00:00:00+00:00,43.82748413085938,46.08643287836119,10668.0,55.62941211765095,37.42990493774414,510.54
SDM6033,nan,155c28,nan,nan,ULLI,UUWW,2022-02-26 10:15:18+00:00,2022-02-26 11:23:29+00:00,2022-02-26 00:00:00+00:00,59.81135559082031,30.23501586914062,304.8,55.61810302734375,37.37964976917613,510.54
SDM6480,nan,155c23,nan,nan,ULMM,UUEE,2022-02-26 10:15:33+00:00,2022-02-26 12:11:38+00:00,2022-02-26 00:00:00+00:00,68.81002652443061,32.69915771484375,609.6,55.99033161745233,37.54217147827148,480.06
KZN9410,nan,15069b,RA-67227,CL65,EDDM,UUWW,2022-02-26 10:16:37+00:00,2022-02-26 13:28:59+00:00,2022-02-26 00:00:00+00:00,48.36414401814089,11.78652311626233,304.8,55.61325073242188,37.3579268022017,426.72
SSF156,nan,15069e,RA-67230,CRJ2,UUEE,nan,2022-02-26 10:21:53+00:00,2022-02-26 10:47:22+00:00,2022-02-26 00:00:00+00:00,55.96658997616525,37.36475944519043,304.8,58.06069584216102,39.1292724609375,9433.56
IAE607,nan,155bf4,RA-89076,SU95,nan,nan,2022-02-26 10:33:35+00:00,2022-02-26 12:30:22+00:00,2022-02-26 00:00:00+00:00,43.82697671146716,45.96503121512276,10668.0,52.8238484010858,45.474609375,4229.1
SSF332,nan,1506a8,RA-67240,CRJ2,nan,UUEE,2022-02-26 10:43:31+00:00,2022-02-26 12:31:50+00:00,2022-02-26 00:00:00+00:00,62.567138671875,51.3800048828125,7924.8,55.98819021451271,37.52809524536133,441.96
VDA6003,nan,152c97,RA-76951,IL76,nan,UUEE,2022-02-26 10:51:50+00:00,2022-02-26 16:24:50+00:00,2022-02-26 00:00:00+00:00,31.33465576171875,31.17472929113051,9448.8,55.99684893074682,37.58920669555664,632.46
AZO697,nan,155c06,nan,nan,nan,nan,2022-02-26 10:52:31+00:00,2022-02-26 12:49:54+00:00,2022-02-26 00:00:00+00:00,44.13871765136719,46.12526827080305,10668.0,52.79591705839513,45.58839634486608,4152.900000000001
GZP292,nan,155bde,RA-89054,SU95,nan,UUWW,2022-02-26 11:03:35+00:00,2022-02-26 13:21:06+00:00,2022-02-26 00:00:00+00:00,60.68403625488281,57.98792345770474,10363.2,55.62336032673463,37.40329742431641,518.1600000000001
IX021,nan,111111,D-EMOB,C72R,LILH,LILH,2022-02-26 11:15:25+00:00,2022-02-26 11:25:58+00:00,2022-02-26 00:00:00+00:00,44.9155076883607,9.021249166349088,304.8,44.96786499023438,9.003099714006696,304.8
IAE393,nan,155bf3,RA-89075,SU95,nan,nan,2022-02-26 11:16:47+00:00,2022-02-26 13:08:07+00:00,2022-02-26 00:00:00+00:00,63.73736572265625,62.54094050480769,10972.8,56.69676182633739,47.29578818044355,4366.26
SDM6630,nan,155be5,RA-89061,SU95,LJLJ,ULLI,2022-02-26 11:16:52+00:00,2022-02-26 14:45:48+00:00,2022-02-26 00:00:00+00:00,46.23660278320312,14.43101092082698,609.6,59.78645324707031,30.30889892578125,15.24
SDM6042,nan,155c29,nan,nan,ULLI,UUEE,2022-02-26 11:23:56+00:00,2022-02-26 12:20:09+00:00,2022-02-26 00:00:00+00:00,59.80682373046875,30.26449269261854,0.0,55.99813842773438,37.59571422230113,670.5600000000001
SDM6448,nan,155c3b,nan,nan,nan,ULLI,2022-02-26 11:36:13+00:00,2022-02-26 12:29:00+00:00,2022-02-26 00:00:00+00:00,64.80116271972656,32.86790771484375,9448.8,59.783203125,30.33151245117188,121.92
SDM6981,nan,155be3,RA-89059,SU95,ULLI,LFHN,2022-02-26 11:36:54+00:00,2022-02-26 14:21:41+00:00,2022-02-26 00:00:00+00:00,59.80815124511719,30.25634765625,0.0,46.06311345504502,5.852485656738281,1714.5
SDM6430,nan,155be9,RA-89065,SU95,nan,UUEE,2022-02-26 11:49:09+00:00,2022-02-26 13:16:41+00:00,2022-02-26 00:00:00+00:00,51.00668334960938,45.63601932010135,6400.8,55.99736022949219,37.58988813920454,647.7
AFL2472,SU2472,155bc1,RA-89025,SU95,UUEE,LIPZ,2022-02-26 11:50:14+00:00,2022-02-26 15:13:49+00:00,2022-02-26 00:00:00+00:00,55.96942966267213,37.38458633422852,304.8,45.49200439453125,12.33496529715402,-60.96
GZP272,nan,155bc7,RA-89031,SU95,nan,UUWW,2022-02-26 12:04:37+00:00,2022-02-26 14:59:20+00:00,2022-02-26 00:00:00+00:00,64.822265625,61.7490966796875,10363.2,55.62199401855469,37.39721124822443,510.54
FV6069,nan,155c2d,nan,nan,UUEE,nan,2022-02-26 12:06:07+00:00,2022-02-26 14:47:20+00:00,2022-02-26 00:00:00+00:00,55.970947265625,37.39621249112216,304.8,43.31155033434852,48.66191319056919,6896.1
SDM6061,nan,155c51,nan,nan,nan,UUEE,2022-02-26 12:06:24+00:00,2022-02-26 13:37:01+00:00,2022-02-26 00:00:00+00:00,52.83702268438824,52.61611502511161,10972.8,55.99787307997881,37.59349822998047,670.5600000000001
